trialIndex	stimulus	isAnimate	left_option	right_option	response	response_time	xTrajectory	yTrajectory	tTrajectory
79	燕子	True	inanimate	animate	right	1.122	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -2.0, -2.0, -2.0, -2.0, -2.0, -1.0, -1.0, 1.0, 1.0, 1.0, 2.0, 19.0, 40.0, 125.0, 261.0, 516.0, 608.0, 850.0, 959.0, 959.0, 959.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -488.0, -488.0, -488.0, -488.0, -486.0, -483.0, -474.0, -467.0, -461.0, -452.0, -448.0, -444.0, -443.0, -441.0, -435.0, -405.0, -372.0, -260.0, -102.0, 205.0, 304.0, 540.0, 540.0, 540.0, 540.0]	[0.015300077720894478, 0.02061394870543154, 0.03097954698750982, 0.04741950601601275, 0.06513297819037689, 0.07922934534872184, 0.09843478373659309, 0.1140292611089535, 0.12932234150503064, 0.1471982881485019, 0.16450284347229172, 0.17939417501474964, 0.19734589756990317, 0.21394457641144982, 0.22898131577676395, 0.2471525154032861, 0.2661500820395304, 0.278965768062335, 0.29835620889934944, 0.3138114224348101, 0.33164572645910084, 0.3471855905663688, 0.36518680638982914, 0.3788466087426059, 0.39817083098751027, 0.4136946524376981, 0.43144191657484043, 0.4471408418175997, 0.4645604263423593, 0.4791128142896923, 0.49752567762334365, 0.5137775622060872, 0.5291860131328576, 0.5473930527150515, 0.565555036351725, 0.5787018153132522, 0.597515403504076, 0.614652364361973, 0.6294860106427222, 0.647134288221423, 0.6640207107193419, 0.6792827298195334, 0.6976928624935681, 0.7144959997531259, 0.7314779954613186, 0.7475243976223283, 0.7641247831270448, 0.779168690489314, 0.797910940098518, 0.8136955399095314, 0.829159628097841, 0.8482281919859815, 0.8657286724119331, 0.878808550114627, 0.8973903732548933, 0.9143310676809051, 0.9313922526343958, 0.947096980533388, 0.9640578136095428, 0.9786999721109169, 0.997381464461796, 1.014288025595306, 1.0291435171820922, 1.0472116342643858, 1.0640328621666413, 1.079111926825135, 1.0972489931518794, 1.114831052153022]
80	骆驼	True	animate	inanimate	left	1.289	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.0, -32.0, -94.0, -186.0, -367.0, -428.0, -571.0, -602.0, -609.0, -609.0, -609.0, -609.0, -609.0, -609.0, -609.0, -609.0, -609.0, -612.0, -612.0, -613.0, -613.0, -617.0, -629.0, -654.0, -694.0, -723.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -482.0, -448.0, -348.0, -187.0, 20.0, 373.0, 457.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 539.0, 538.0, 538.0, 538.0, 538.0, 540.0, 540.0, 540.0]	[0.005000356686650775, 0.01671797469316516, 0.025195660564349964, 0.043706827782443725, 0.06030414128326811, 0.07525998475466622, 0.09360082683997462, 0.11016776171163656, 0.12546220744116, 0.14344294329202967, 0.16046077896317001, 0.17540877177088987, 0.1935891873872606, 0.21292774561879924, 0.2255505785360583, 0.2439641245364328, 0.26023956109565916, 0.27521110587986186, 0.2936748278152663, 0.3101803227691562, 0.32553347775683505, 0.34395589841733454, 0.36024840161553584, 0.3776273675248376, 0.3936450977198547, 0.4101796059694607, 0.4270264338410925, 0.4441070747707272, 0.46038285265967716, 0.4755950371545623, 0.49342149052245077, 0.512793499379768, 0.5254101883037947, 0.5437121184440912, 0.5606466688768705, 0.5759124426404014, 0.5933494351411355, 0.6102983215605491, 0.6255681913171429, 0.6434188793209614, 0.6602209925840725, 0.6778877021424705, 0.693462723538687, 0.7108355454474804, 0.7252572028883151, 0.7439861405146075, 0.7601366492162924, 0.7755812814357341, 0.7933821348342462, 0.8105074903724017, 0.8252622887521284, 0.843779258626455, 0.8600147592296707, 0.8756836471802671, 0.8934220366572845, 0.9103384964473662, 0.9252431399727357, 0.9436481526499847, 0.9600096051071887, 0.9755358158872696, 0.9932922960069845, 1.0104142382188002, 1.0252424231730402, 1.0435491319658468, 1.059977485674608, 1.0756026830058545, 1.0933673551189713, 1.1105633665792993, 1.12529563697899, 1.1436702710270765, 1.1601402673477423, 1.175534040958155, 1.193312366383907, 1.210399151306774, 1.2252962855054648, 1.2434831864447915, 1.2599221214768477, 1.2755036281960201]
81	钥匙	False	inanimate	animate	left	1.6	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -2.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -5.0, -21.0, -33.0, -44.0, -56.0, -67.0, -73.0, -76.0, -96.0, -114.0, -127.0, -192.0, -263.0, -356.0, -459.0, -564.0, -678.0, -798.0, -903.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -960.0, -957.0, -949.0, -929.0, -893.0, -791.0, -748.0, -631.0, -508.0, -385.0, -197.0, -118.0, -77.0, -56.0, -45.0, -42.0, -42.0, -50.0, -61.0, -98.0, -159.0, -244.0, -407.0, -507.0, -564.0, -574.0, -574.0, -574.0, -575.0, -576.0, -576.0, -578.0, -578.0, -579.0, -581.0, -587.0, -593.0, -633.0, -697.0, -764.0, -823.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -488.0, -487.0, -486.0, -485.0, -492.0, -504.0, -508.0, -508.0, -508.0, -508.0, -508.0, -508.0, -508.0, -508.0, -508.0, -508.0, -504.0, -495.0, -481.0, -467.0, -448.0, -426.0, -407.0, -395.0, -388.0, -363.0, -341.0, -329.0, -273.0, -222.0, -153.0, -52.0, 61.0, 206.0, 355.0, 512.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 538.0, 529.0, 512.0, 471.0, 405.0, 271.0, 224.0, 104.0, -20.0, -165.0, -387.0, -493.0, -539.0, -539.0, -539.0, -539.0, -539.0, -505.0, -467.0, -350.0, -197.0, -29.0, 226.0, 339.0, 391.0, 401.0, 401.0, 401.0, 402.0, 402.0, 402.0, 402.0, 402.0, 396.0, 376.0, 368.0, 367.0, 367.0, 391.0, 419.0, 443.0]	[0.01224344137153821, 0.017094806244131178, 0.023349732102360576, 0.04148679843638092, 0.05843056485900888, 0.07305292606179137, 0.09129990159271983, 0.10831671326741343, 0.12293736779975006, 0.14287052798317745, 0.15860563451860799, 0.17354611799964914, 0.19142854997335235, 0.20956459230365, 0.22328993057453772, 0.24229364120401442, 0.2585322138038464, 0.2736614543973701, 0.2920080991461873, 0.3085647940315539, 0.3230615447173477, 0.3422659591087722, 0.35860385958949337, 0.37358564435271546, 0.39202991031925194, 0.40863746381364763, 0.4230761879007332, 0.44178840021049837, 0.4589304810651811, 0.4735712742403848, 0.49203499618306523, 0.5107202431900077, 0.5230147138354369, 0.5417429687950062, 0.5584375621838262, 0.5763558341132011, 0.5919540661416249, 0.6098443487717304, 0.6233068606888992, 0.6425351683865301, 0.6584859973299899, 0.6757731446778052, 0.6926001752362936, 0.708525404217653, 0.7233501758382772, 0.7420425908421748, 0.7584685552137671, 0.7745456773409387, 0.7919478538824478, 0.8092984891554806, 0.8233248830656521, 0.8414271334404475, 0.8578008738768403, 0.8735114044466172, 0.8915607482122141, 0.9080488351828535, 0.9230637292494066, 0.9416100537564489, 0.9589238250700873, 0.9737011514152982, 0.9912627304365742, 1.0081955742061837, 1.0229240899498109, 1.0415881743174396, 1.057909690818633, 1.073318483075127, 1.0912306110112695, 1.108292819961207, 1.1235555217281217, 1.1435941537856706, 1.1580192245528451, 1.1732641770067858, 1.1916231097420678, 1.2081125620388775, 1.2231178987785825, 1.2415775247282, 1.258033526399231, 1.2736331237683771, 1.29233577875857, 1.311235724177095, 1.323064616713964, 1.3416819384729024, 1.3581416948072729, 1.3735170364379883, 1.3927699201012729, 1.4084531440312276, 1.42375168576109, 1.4414388752920786, 1.4579283275961643, 1.4733838824613485, 1.4912267198160407, 1.5081407902762294, 1.5231891349612852, 1.5411719188123243, 1.5592328679049388]
82	青蛙	True	inanimate	animate	right	0.775	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0, -3.0, -4.0, -7.0, -10.0, -16.0, -22.0, -30.0, -35.0, -38.0, -38.0, -23.0, 30.0, 135.0, 304.0, 611.0, 716.0, 959.0, 959.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -484.0, -473.0, -464.0, -455.0, -451.0, -441.0, -429.0, -418.0, -406.0, -391.0, -367.0, -317.0, -183.0, -37.0, 119.0, 353.0, 433.0, 540.0, 540.0]	[0.009503391309408471, 0.017524715054605622, 0.02339973737252876, 0.036078207558603026, 0.05860822864633519, 0.06771908709197305, 0.08583533211640315, 0.10576951630355325, 0.11749976361898007, 0.1359911335312063, 0.15346464865433518, 0.16815254577522865, 0.1864087372960057, 0.20264218990632799, 0.21787963303358993, 0.23593716879258864, 0.252663847481017, 0.26915910244133556, 0.28596974902029615, 0.30377026108908467, 0.31765568449918646, 0.3359784359417972, 0.352794543854543, 0.3685084877506597, 0.3860762107578921, 0.4034920406193123, 0.4180266792609473, 0.43628423611517064, 0.4527190751468879, 0.4680520914916997, 0.4859768487440306, 0.5030373510307982, 0.5177993173929281, 0.5362654286655015, 0.5527084596906207, 0.5680227027260116, 0.5859286866689217, 0.6029618823231431, 0.6177624193078373, 0.6363128398152185, 0.6525831563776592, 0.6680274472601013, 0.6858211326689343, 0.7028072243701899, 0.717745318528614, 0.7361868538282579, 0.7526172555371886, 0.7680147838036646]
83	金鱼	True	animate	inanimate	left	0.984	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -6.0, -10.0, -10.0, -14.0, -16.0, -18.0, -21.0, -23.0, -37.0, -46.0, -84.0, -98.0, -159.0, -231.0, -302.0, -377.0, -455.0, -530.0, -597.0, -659.0, -693.0, -689.0, -666.0, -659.0, -655.0, -659.0, -676.0, -696.0, -717.0, -732.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -487.0, -482.0, -463.0, -454.0, -448.0, -438.0, -431.0, -424.0, -416.0, -414.0, -400.0, -392.0, -368.0, -361.0, -318.0, -255.0, -188.0, -107.0, -8.0, 113.0, 253.0, 398.0, 525.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 540.0, 537.0, 531.0]	[0.008177824893209618, 0.017355584597680718, 0.03132804790220689, 0.04937124768184731, 0.06655838448205031, 0.08097970058588544, 0.09969873955560615, 0.1169145483218017, 0.13134473908576183, 0.14946815209987108, 0.16638973188673845, 0.18094450916396454, 0.19963078017462976, 0.21698039144393988, 0.23133924362628022, 0.24940497137140483, 0.26635044446447864, 0.2811700960955932, 0.3019487379351631, 0.31634104074328206, 0.33177509163942887, 0.34943087854480837, 0.36631286370538874, 0.3811041847075103, 0.3996825945068849, 0.416079545590037, 0.4315050631557824, 0.4494605403742753, 0.46643639209651155, 0.48139599022397306, 0.4998146562211332, 0.5188053961974219, 0.5314804530571564, 0.5514733465024619, 0.5663438567353296, 0.5837791425728938, 0.5996896942306194, 0.6177871659456287, 0.6314776882572914, 0.6506575266757864, 0.666353721258929, 0.6838746816647472, 0.6997432493735687, 0.7172744497584063, 0.7316749445526511, 0.7504250448255334, 0.7661348927213112, 0.7823372840284719, 0.7994916528696194, 0.8165385018364759, 0.8315093639539555, 0.8491709535228438, 0.8659693121153396, 0.8811309793381952, 0.8991755444512819, 0.9176665730265086, 0.9311823328753235, 0.9508717813587282]
84	西瓜	False	animate	inanimate	right	0.841	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 4.0, 5.0, 5.0, 5.0, 4.0, 2.0, 0.0, -2.0, -6.0, -9.0, -14.0, -24.0, -37.0, -56.0, -92.0, -156.0, -231.0, -321.0, -337.0, -337.0, -314.0, -258.0, -153.0, 21.0, 218.0, 428.0, 603.0, 729.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -492.0, -493.0, -493.0, -493.0, -489.0, -476.0, -471.0, -457.0, -439.0, -434.0, -426.0, -412.0, -397.0, -377.0, -344.0, -291.0, -229.0, -152.0, -125.0, -92.0, -36.0, 46.0, 138.0, 232.0, 331.0, 426.0, 504.0, 540.0]	[0.008054433041252196, 0.016734188007831108, 0.03085240047221305, 0.048134086493519135, 0.06711663448368199, 0.081366601458285, 0.09925483608822105, 0.11617095454857918, 0.1312568458597525, 0.14950996538391337, 0.16576935929333558, 0.18136315399897285, 0.19983199593116296, 0.21595553933730116, 0.23145990481134504, 0.24942016068962403, 0.266153666030732, 0.2813757491821889, 0.29977086320286617, 0.31592683323833626, 0.33147761999134673, 0.34940442524384707, 0.3664304529011133, 0.38123269655625336, 0.39904617927095387, 0.41610224422765896, 0.43120281285519013, 0.449217340668838, 0.4662716989623732, 0.4814279048514436, 0.5004667727771448, 0.5160018582173507, 0.5309638456747052, 0.5495627354539465, 0.5664286779719987, 0.5811524150485639, 0.5990116363827838, 0.6160110400742269, 0.6312382432151935, 0.6493944241883582, 0.665673615410924, 0.6813138313882519, 0.6998191959501128, 0.715958099332056, 0.7315720326805604, 0.7493735687457956, 0.7664122257265262, 0.7811704374253168, 0.7988828856032342, 0.815944070549449, 0.8312101856499794]
85	绵羊	True	inanimate	animate	right	0.859	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 6.0, 8.0, 8.0, 8.0, 8.0, 8.0, 11.0, 14.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 2.0, -6.0, -32.0, -69.0, -77.0, -79.0, -79.0, -66.0, -30.0, 90.0, 149.0, 287.0, 486.0, 621.0, 679.0, 794.0, 821.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -488.0, -487.0, -486.0, -486.0, -486.0, -486.0, -486.0, -484.0, -480.0, -479.0, -479.0, -479.0, -479.0, -479.0, -479.0, -479.0, -479.0, -479.0, -479.0, -479.0, -478.0, -475.0, -470.0, -443.0, -432.0, -397.0, -357.0, -345.0, -329.0, -295.0, -239.0, -160.0, -10.0, 49.0, 183.0, 347.0, 427.0, 461.0, 526.0, 540.0]	[0.008329547381435987, 0.017192598126712255, 0.03215560958778951, 0.05041180110856658, 0.06728115695295855, 0.08193287278845673, 0.10088060481939465, 0.11698605757555924, 0.13256210296822246, 0.15045136159460526, 0.1673026267962996, 0.18213217708398588, 0.20043956854351563, 0.21794312096608337, 0.23225657586590387, 0.25046873544488335, 0.2673568645986961, 0.28249839317868464, 0.3004354384174803, 0.3185926433870918, 0.33258729333465453, 0.35090117012441624, 0.3672776412277017, 0.3820163969503483, 0.40035450837604003, 0.41729417880560504, 0.4324555046914611, 0.45051474712090567, 0.46802205420681275, 0.4822406185485306, 0.5004538021239568, 0.5172917553427396, 0.5320110550892423, 0.5504536143926089, 0.5667993655297323, 0.5820607019632007, 0.6005759651816334, 0.6168640310570481, 0.6323789778543869, 0.6505945507597062, 0.6674526426213561, 0.6824016594255227, 0.7031345626601251, 0.716816892978386, 0.7323588050785474, 0.7504282874870114, 0.7668808758317027, 0.7823367720338865, 0.8024532280032872, 0.8167598562431522, 0.8323120083296089]
86	大门	False	inanimate	animate	left	0.877	[0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -2.0, -2.0, -2.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -3.0, -4.0, -4.0, -4.0, -4.0, -12.0, -24.0, -51.0, -94.0, -126.0, -232.0, -317.0, -409.0, -513.0, -625.0, -734.0, -813.0, -823.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -483.0, -483.0, -483.0, -483.0, -483.0, -483.0, -483.0, -483.0, -480.0, -477.0, -472.0, -469.0, -461.0, -430.0, -405.0, -359.0, -294.0, -248.0, -101.0, 15.0, 133.0, 261.0, 368.0, 452.0, 517.0, 525.0]	[0.008852469421981368, 0.015904407664493192, 0.021475643676239997, 0.03522146191971842, 0.051017325720749795, 0.06853214212605963, 0.08440890182828298, 0.10122637506719911, 0.11622351982077817, 0.13509786526992684, 0.15099920093780383, 0.16669744352111593, 0.18412283070210833, 0.2010669384544599, 0.21608285651745973, 0.23412946962343995, 0.2510370547606726, 0.26584919706510846, 0.2840671593003208, 0.30281487023603404, 0.31590805992891546, 0.33629416890471475, 0.3510083486617077, 0.36627070909162285, 0.38465251113666454, 0.4012723526102491, 0.4160472896255669, 0.4373840108019067, 0.4514421486746869, 0.4662860349417315, 0.484710844932124, 0.503580070391763, 0.5160902634452214, 0.5369675504989573, 0.5512441414466593, 0.5697235647021444, 0.5846084109216463, 0.603259524636087, 0.6157079364347737, 0.6342689382581739, 0.6512591259597684, 0.6662815293457243, 0.6846677687135525, 0.702897677605506, 0.7157188249548199, 0.7342020028736442, 0.7517482219118392, 0.7689527666880167, 0.7838621888804482, 0.801061613667116, 0.8162256702125887, 0.8374009409162682, 0.8505562532009208, 0.866175989205658]
87	番茄	False	animate	inanimate	right	1.041	[0.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -7.0, -9.0, -10.0, -10.0, -10.0, -10.0, -11.0, -12.0, -14.0, -14.0, -14.0, -16.0, -25.0, -34.0, -68.0, -101.0, -123.0, -146.0, -177.0, -214.0, -228.0, -228.0, -218.0, -145.0, -49.0, 80.0, 230.0, 376.0, 545.0, 724.0, 876.0, 959.0, 959.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -488.0, -488.0, -488.0, -488.0, -486.0, -484.0, -482.0, -481.0, -480.0, -476.0, -464.0, -458.0, -429.0, -405.0, -384.0, -357.0, -315.0, -266.0, -240.0, -221.0, -196.0, -133.0, -72.0, 3.0, 89.0, 170.0, 260.0, 360.0, 448.0, 522.0, 540.0]	[0.005004111349990126, 0.01023299044027226, 0.02542332962184446, 0.043697611792595126, 0.06020481340237893, 0.07545932318316773, 0.09347077899292344, 0.11040908409631811, 0.12561546592769446, 0.144176126421371, 0.1603232217967161, 0.17589448852959322, 0.19355471276503522, 0.21029026609903667, 0.22526966153964167, 0.2459220102027757, 0.2600825479530613, 0.27682219728740165, 0.2939997767607565, 0.3104759170819307, 0.3254358565391158, 0.3441422661926481, 0.3599954739183886, 0.37734235452808207, 0.3936765003527398, 0.4126331070365268, 0.4254064677734277, 0.44619808027346153, 0.46054054846899817, 0.4784943190170452, 0.49398912717879284, 0.5121070788663928, 0.5250087807871751, 0.5437295264200657, 0.5606534955368261, 0.5754813391540665, 0.5940191303379834, 0.612172921988531, 0.6252237863955088, 0.6437028683212702, 0.6600725127646001, 0.6754611663782271, 0.6934009422766394, 0.7103860099887243, 0.7255869304935914, 0.7440557724330574, 0.760121630570211, 0.7754939002043102, 0.7933927161575411, 0.8102951812979882, 0.8251414568949258, 0.8435881121913553, 0.8599072393626557, 0.8754372048060759, 0.8941354224662064, 0.9130640398579999, 0.9251711187243927, 0.94363415800035, 0.9602379568314063, 0.9760519112751354, 0.9933219919766998, 1.0103725956068956]
88	太阳	False	animate	inanimate	right	0.896	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, -4.0, -22.0, -84.0, -97.0, -111.0, -113.0, -113.0, -107.0, -62.0, 40.0, 192.0, 366.0, 548.0, 720.0, 927.0, 959.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -485.0, -482.0, -479.0, -477.0, -475.0, -474.0, -473.0, -469.0, -467.0, -461.0, -457.0, -455.0, -455.0, -454.0, -454.0, -449.0, -442.0, -424.0, -390.0, -319.0, -297.0, -265.0, -239.0, -199.0, -148.0, -82.0, -6.0, 82.0, 172.0, 277.0, 388.0, 514.0, 540.0]	[0.009851550894381944, 0.014104559151746798, 0.018071530408633407, 0.03684518265072256, 0.05385107166512171, 0.06881408311892301, 0.08660674453130923, 0.10361536421260098, 0.11818208814656828, 0.13658471149392426, 0.15358513918181416, 0.1683303802346927, 0.18652513183042174, 0.20341838098102016, 0.21854966957471333, 0.23909449836355634, 0.2538530513920705, 0.271066470828373, 0.2871708995953668, 0.30568821080669295, 0.3181523239109083, 0.33700857871735934, 0.35374413205863675, 0.37101967408671044, 0.387267462676391, 0.4052727745001903, 0.41824956966593163, 0.43690546204015845, 0.4543066145852208, 0.4689600370838889, 0.4866605386050651, 0.5035817770549329, 0.5181440636588377, 0.536882899934426, 0.5542809804828721, 0.5688340510969283, 0.5868451655842364, 0.6038309159557684, 0.618851954008278, 0.6365794208322768, 0.6535252352550742, 0.66866573983134, 0.6866649076619069, 0.7043572171896813, 0.7187498613347998, 0.7371651139983442, 0.753319718700368, 0.7686066551032127, 0.7866942281616502, 0.8037581437747576, 0.81880273380375, 0.8364267767465208, 0.85349888435303, 0.8686605515686097, 0.8869474630555487]
89	飞机	False	animate	inanimate	right	0.837	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, -2.0, -3.0, -8.0, 26.0, 118.0, 259.0, 445.0, 618.0, 772.0, 909.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -489.0, -487.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -485.0, -484.0, -478.0, -462.0, -448.0, -364.0, -281.0, -163.0, -17.0, 153.0, 311.0, 459.0, 540.0]	[0.001132883975515142, 0.006819490517955273, 0.023189134961285163, 0.03586521581746638, 0.053047915287606884, 0.06819797719072085, 0.08619680368428817, 0.10274940257659182, 0.11815102684340673, 0.1370994415410678, 0.15273829219222534, 0.1697301865569898, 0.1862739107964444, 0.2025773366476642, 0.21818171267659636, 0.2359204434833373, 0.25294339914398734, 0.26792484257748583, 0.286181716772262, 0.30273602232773555, 0.31819976918632165, 0.3360589905132656, 0.35302426091220696, 0.3680572456214577, 0.3910705941307242, 0.402686836248904, 0.41816662575729424, 0.4365013238566462, 0.45302627477940405, 0.4679244329818175, 0.4863192056727712, 0.5039712379148114, 0.5181928742604214, 0.5367805000569206, 0.5528187102245283, 0.5679899347669561, 0.586251928951242, 0.6037114494247362, 0.6183986638789065, 0.6363367331214249, 0.6529494066053303, 0.6678188928417512, 0.6859812178081484, 0.702676152533968, 0.7178753663756652, 0.7360830886245822, 0.7527346740607754, 0.7679236479161773, 0.7859525117091835, 0.80367212787678, 0.8179033215419622]
