trialIndex	stimulus	left_option	right_option	response	response_time	xTrajectory	yTrajectory	tTrajectory
79	inanimate/n20.jpg	inanimate	animate	left	0.947	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -2.0, -2.0, -2.0, -2.0, -2.0, -2.0, -5.0, -5.0, -3.0, -1.0, 4.0, 4.0, 4.0, 4.0, 3.0, -1.0, -6.0, -9.0, -11.0, -13.0, -15.0, -20.0, -34.0, -43.0, -55.0, -74.0, -95.0, -119.0, -140.0, -157.0, -170.0, -177.0, -182.0, -185.0, -188.0, -203.0, -231.0, -276.0, -344.0, -435.0, -537.0, -632.0, -726.0, -815.0, -858.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -496.0, -508.0, -517.0, -521.0, -525.0, -525.0, -525.0, -525.0, -525.0, -521.0, -517.0, -513.0, -505.0, -496.0, -488.0, -475.0, -452.0, -440.0, -428.0, -416.0, -402.0, -388.0, -377.0, -363.0, -349.0, -331.0, -308.0, -280.0, -253.0, -216.0, -173.0, -110.0, -22.0, 75.0, 179.0, 270.0, 361.0, 443.0, 479.0]	[0.005406577009125613, 0.010475712289917283, 0.026365783967776224, 0.042864110924710985, 0.059781936048239004, 0.07786336511344416, 0.09304756030905992, 0.11218541477865074, 0.12631420856632758, 0.1454148577468004, 0.15966994471818907, 0.17846441826259252, 0.19314480605680728, 0.2101182684491505, 0.22631963575986447, 0.24265105091762962, 0.25942961220425786, 0.27890504493552726, 0.2925918125838507, 0.3122058264852967, 0.3258963487969595, 0.345378949525184, 0.35950194064935204, 0.37687578656186815, 0.3925801731311367, 0.4100502749279258, 0.42625130090891616, 0.44309300878376234, 0.4595302371526486, 0.47635658505168976, 0.4925975469814148, 0.5096484919413342, 0.5262376134560327, 0.5431677265660255, 0.5595046030502999, 0.5763770308913081, 0.5925630382189411, 0.6097802123185829, 0.6262211953435326, 0.6430536872358061, 0.6595308515461511, 0.6763520794556825, 0.69262342001457, 0.7097061089370982, 0.7262290118669625, 0.7431219196878374, 0.75965915859706, 0.7762626160911168, 0.7927803990241955, 0.8098490933043649, 0.8263409349310677, 0.8429713577352231, 0.8593140368757304, 0.8763451845297823, 0.8927165356362821, 0.909697507348028, 0.9259726025702548]
80	inanimate/n77.jpg	animate	inanimate	right	1.198	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 4.0, 7.0, 16.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 17.0, 16.0, 15.0, 13.0, 13.0, 13.0, 15.0, 15.0, 15.0, 15.0, 16.0, 16.0, 16.0, 16.0, 14.0, 12.0, 7.0, 3.0, -1.0, -5.0, -11.0, -13.0, -17.0, -18.0, -22.0, -25.0, -30.0, -33.0, -37.0, -41.0, -44.0, -49.0, -64.0, -72.0, -113.0, -135.0, -194.0, -213.0, -221.0, -223.0, -223.0, -210.0, -163.0, -65.0, 104.0, 312.0, 504.0, 671.0, 817.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -488.0, -482.0, -477.0, -476.0, -476.0, -476.0, -476.0, -476.0, -476.0, -476.0, -476.0, -476.0, -476.0, -478.0, -479.0, -479.0, -479.0, -478.0, -477.0, -475.0, -474.0, -472.0, -471.0, -464.0, -456.0, -445.0, -432.0, -418.0, -407.0, -394.0, -385.0, -377.0, -363.0, -360.0, -351.0, -348.0, -340.0, -334.0, -329.0, -325.0, -319.0, -316.0, -313.0, -306.0, -291.0, -278.0, -209.0, -177.0, -106.0, -81.0, -67.0, -52.0, -29.0, 9.0, 68.0, 141.0, 242.0, 351.0, 445.0, 518.0, 540.0]	[0.015441014082171023, 0.020433008117834106, 0.028827067428210285, 0.04613469474861631, 0.062409448641119525, 0.07943445230193902, 0.0956231902964646, 0.11277858313405886, 0.12928271274722647, 0.1461397806124296, 0.16253775568475248, 0.17940813553286716, 0.19578563063259935, 0.2127324690518435, 0.22929257727082586, 0.24614623180241324, 0.2625134869158501, 0.2793988854100462, 0.29582689778180793, 0.31284063745988533, 0.32899797282152576, 0.3462851201693411, 0.3622987543712952, 0.3794490272193798, 0.39569067181582795, 0.4128337766669574, 0.42895493074320257, 0.44614582219946897, 0.462327733534039, 0.47945479574264027, 0.4956541150531848, 0.5128115558909485, 0.5290361338411458, 0.5459956015838543, 0.5623949419896235, 0.5794185803169967, 0.5956650035732309, 0.6129716069044662, 0.6291514702388668, 0.6461488259301404, 0.6623102572921198, 0.6791140772184008, 0.6962042754676077, 0.7123100695607718, 0.7295330463166465, 0.7456600030491245, 0.7629358864069218, 0.7793273761635646, 0.7965431849297602, 0.812566717788286, 0.8297661425676779, 0.8456876168856979, 0.8629744228965137, 0.8790733903297223, 0.8963523456914118, 0.912555078335572, 0.9299067376050516, 0.9456752947662608, 0.9661187476740452, 0.9792535799861071, 0.9990580576559296, 1.0126687080628471, 1.0320649515560945, 1.0457008606026648, 1.0639167748377076, 1.0792207778868033, 1.0971936630812706, 1.112623959314078, 1.129501507151872, 1.145668741170084, 1.1627722514094785, 1.1792442957303138]
81	inanimate/n45.jpg	animate	inanimate	right	0.938	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, 2.0, 4.0, 7.0, 7.0, 8.0, 8.0, 10.0, 12.0, 14.0, 17.0, 27.0, 29.0, 29.0, 26.0, 24.0, 21.0, 16.0, 6.0, -10.0, -27.0, -44.0, -64.0, -87.0, -100.0, -106.0, -108.0, -105.0, -89.0, -55.0, 17.0, 115.0, 292.0, 357.0, 579.0, 699.0, 778.0, 815.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -491.0, -492.0, -493.0, -494.0, -499.0, -499.0, -501.0, -501.0, -502.0, -503.0, -505.0, -506.0, -507.0, -506.0, -504.0, -499.0, -494.0, -489.0, -478.0, -456.0, -436.0, -419.0, -397.0, -374.0, -344.0, -326.0, -310.0, -285.0, -253.0, -220.0, -178.0, -121.0, -50.0, 80.0, 126.0, 285.0, 375.0, 433.0, 463.0]	[0.0008702624254510738, 0.006029509590007365, 0.01665759289608104, 0.03357678335305536, 0.05008227829966927, 0.06703594337886898, 0.08340900114853866, 0.10015411180938827, 0.1172559153783368, 0.1333436188288033, 0.1503204945474863, 0.16692429337854264, 0.1840858302093693, 0.19998750721424585, 0.21734326247678837, 0.23371120025694836, 0.25042081229184987, 0.26695429653773317, 0.2838840683180024, 0.3002349394519115, 0.317161297891289, 0.3333466225594748, 0.3505218127029366, 0.36693446509889327, 0.38379426362371305, 0.4002881532505853, 0.41715921576542314, 0.43339403370191576, 0.45052314390341053, 0.46697095358831575, 0.48377682150749024, 0.5000515753999935, 0.5172615815099562, 0.5333735195890767, 0.5503708752876264, 0.5665855545812519, 0.5838098966705729, 0.5999559680494713, 0.6171946461181506, 0.6333393521636026, 0.6504728996951599, 0.666657200359623, 0.6838419478299329, 0.6999873365421081, 0.7172386439342517, 0.7334055366227403, 0.7505766307731392, 0.7666561422302038, 0.783957966894377, 0.8001183742526337, 0.8170976393012097, 0.8333065159386024, 0.8504878500825725, 0.8666806840701611, 0.8838162795946118, 0.9000889854869456]
82	animate/a57.jpg	animate	inanimate	left	0.859	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -3.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -4.0, -7.0, -8.0, -10.0, -15.0, -28.0, -44.0, -70.0, -108.0, -150.0, -210.0, -331.0, -376.0, -519.0, -630.0, -730.0, -810.0, -861.0, -871.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -485.0, -481.0, -478.0, -476.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -475.0, -470.0, -467.0, -462.0, -455.0, -440.0, -421.0, -392.0, -351.0, -301.0, -224.0, -75.0, -18.0, 140.0, 249.0, 332.0, 401.0, 441.0, 454.0]	[0.015492896687646862, 0.027989095091470517, 0.0412563645732007, 0.045988945588760544, 0.06314877575641731, 0.07943923096172512, 0.0964676479488844, 0.11288678566779708, 0.12973634420632152, 0.14601382875844138, 0.16317365892609814, 0.17962795393395936, 0.19655874970339937, 0.21307107130996883, 0.22978034201514674, 0.24618138909136178, 0.2631029688709532, 0.2796453277769615, 0.2964412970468402, 0.31272014693240635, 0.32989192374952836, 0.34599703517596936, 0.3631752973233233, 0.379316248705436, 0.3964125909478753, 0.41268563816993264, 0.42999190016416833, 0.4460464943185798, 0.46314283656101907, 0.47934454520145664, 0.49665490318875527, 0.5127105213468894, 0.5298689861810999, 0.5460543108420097, 0.5630922851560172, 0.579474900252535, 0.5964002346954658, 0.6129405456013046, 0.6299908079017769, 0.6461522392564802, 0.6631932855671039, 0.6815365169895813, 0.6964981631099363, 0.7154458951408742, 0.7297808540170081, 0.748540170272463, 0.7630669582504197, 0.7806838332035113, 0.7965165609566611, 0.8137787910018233, 0.8300279449249501, 0.8470601165754488]
83	inanimate/n10.jpg	inanimate	animate	left	0.878	[0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0, 6.0, 6.0, 6.0, 6.0, 6.0, 7.0, 7.0, 7.0, 7.0, 7.0, 9.0, 9.0, 9.0, 9.0, 9.0, 8.0, 7.0, 6.0, 4.0, 2.0, -2.0, -8.0, -13.0, -19.0, -26.0, -41.0, -55.0, -68.0, -80.0, -93.0, -114.0, -146.0, -186.0, -241.0, -317.0, -413.0, -564.0, -671.0, -753.0, -797.0, -807.0]	[-490.0, -490.0, -490.0, -490.0, -488.0, -486.0, -485.0, -485.0, -484.0, -484.0, -481.0, -480.0, -482.0, -482.0, -482.0, -482.0, -482.0, -484.0, -484.0, -484.0, -487.0, -490.0, -499.0, -500.0, -501.0, -501.0, -501.0, -501.0, -500.0, -498.0, -492.0, -481.0, -466.0, -449.0, -431.0, -415.0, -401.0, -375.0, -357.0, -342.0, -327.0, -314.0, -296.0, -268.0, -220.0, -146.0, -42.0, 65.0, 251.0, 380.0, 474.0, 519.0, 528.0]	[0.006337664955935907, 0.011729018515325151, 0.016695753911335487, 0.02779590065620141, 0.045026728068478405, 0.061165290120698046, 0.0783483309278381, 0.09447119166725315, 0.11165354980767006, 0.1277593439008342, 0.14493999537080526, 0.16125980520882877, 0.17820732629479608, 0.19456877875200007, 0.2116552223378676, 0.2280340827710461, 0.2452232675641426, 0.2613416909807711, 0.2783281240190263, 0.2970393123323447, 0.31165211620827904, 0.33062032821180765, 0.3448194365846575, 0.36388458713918226, 0.3781990660354495, 0.3969361956551438, 0.41155992218409665, 0.4285002752803848, 0.4449948475739802, 0.46117505224538036, 0.47800856813410064, 0.49607395454950165, 0.5114626081631286, 0.5281257989263395, 0.5447531497266027, 0.5611350821563974, 0.5779614300554385, 0.5948359058966162, 0.6111256784352008, 0.628412143116293, 0.6448125075257849, 0.6615924341458594, 0.6778668467013631, 0.6949983462327509, 0.7112625188092352, 0.7282312025345163, 0.7447670761102927, 0.7617589704823331, 0.7781272495922167, 0.794892840225657, 0.8111174181758543, 0.8283591682484257, 0.844443799695]
84	animate/a70.jpg	animate	inanimate	left	1.316	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0, 14.0, 18.0, 20.0, 20.0, 20.0, 20.0, 20.0, 21.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 22.0, 21.0, 15.0, 0.0, -16.0, -33.0, -40.0, -46.0, -52.0, -64.0, -107.0, -157.0, -222.0, -304.0, -420.0, -549.0, -672.0, -776.0, -792.0, -796.0, -796.0, -796.0, -796.0, -796.0, -796.0, -796.0, -796.0, -782.0, -765.0, -725.0, -697.0, -680.0, -663.0, -642.0, -622.0, -608.0, -598.0, -595.0, -595.0, -595.0, -606.0, -684.0, -756.0, -812.0, -829.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -488.0, -488.0, -486.0, -485.0, -483.0, -482.0, -481.0, -481.0, -481.0, -480.0, -480.0, -480.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -477.0, -476.0, -473.0, -468.0, -456.0, -439.0, -420.0, -398.0, -385.0, -373.0, -356.0, -335.0, -274.0, -203.0, -118.0, -26.0, 83.0, 188.0, 262.0, 321.0, 333.0, 337.0, 337.0, 337.0, 337.0, 337.0, 337.0, 337.0, 337.0, 323.0, 298.0, 234.0, 204.0, 192.0, 181.0, 164.0, 144.0, 124.0, 111.0, 107.0, 107.0, 108.0, 164.0, 322.0, 423.0, 492.0, 514.0]	[0.014546380487445276, 0.019718598305189516, 0.02749859968025703, 0.04437956084439065, 0.06138271919917315, 0.07741410271410132, 0.09447255700069945, 0.1108087508182507, 0.1280204635913833, 0.14437713738152524, 0.1613482104439754, 0.17774789217946818, 0.19458994139131391, 0.2109961084643146, 0.2280043868086068, 0.24439963122131303, 0.26130858168471605, 0.27743383175402414, 0.29448443538422, 0.31079537056939444, 0.32795656606322154, 0.3443832131088129, 0.3613518968340941, 0.3776061707540066, 0.394549595839635, 0.41111414138867985, 0.42801865452202037, 0.4443056964009884, 0.4613498147082282, 0.47770921916526277, 0.4946676629042486, 0.5108270462660585, 0.5279964337532874, 0.5440738972101826, 0.5613030179592897, 0.577663446412771, 0.5945706902202801, 0.610874798738223, 0.6278970717394259, 0.6443735533903237, 0.661426205013413, 0.6775514550827211, 0.6947454185428796, 0.7109983271220699, 0.7279482375452062, 0.7442987673421158, 0.7613517603022046, 0.7776534794975305, 0.7947272937672096, 0.8107856425776845, 0.8279690247145481, 0.8443465198215563, 0.861389955454797, 0.8777343412657501, 0.8945780971407657, 0.9107463551627006, 0.927888777347107, 0.9443468270183075, 0.9614138146280311, 0.9776189366020844, 0.9945603136948193, 1.010878416869673, 1.028008892404614, 1.0443327982357005, 1.0613178659405094, 1.077443457346817, 1.0945544769056141, 1.1107708628624096, 1.1280003249485162, 1.144391814697883, 1.1614700662976247, 1.1775222711148672, 1.1945585387657047, 1.210763660739758, 1.2279586481963634, 1.2443654979288112, 1.2613253070012433, 1.2777051914308686, 1.2947196137756691]
85	inanimate/n19.jpg	inanimate	animate	left	0.98	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 2.0, 5.0, 6.0, 6.0, 0.0, -4.0, -5.0, -5.0, -4.0, -2.0, -1.0, 1.0, 3.0, 3.0, 2.0, 1.0, 1.0, -4.0, -14.0, -40.0, -66.0, -102.0, -153.0, -204.0, -263.0, -309.0, -341.0, -368.0, -407.0, -446.0, -483.0, -541.0, -590.0, -663.0, -748.0, -821.0, -872.0, -904.0, -916.0, -922.0, -923.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -491.0, -491.0, -493.0, -493.0, -493.0, -493.0, -493.0, -493.0, -493.0, -493.0, -493.0, -494.0, -497.0, -501.0, -514.0, -531.0, -539.0, -539.0, -539.0, -539.0, -539.0, -539.0, -539.0, -539.0, -537.0, -532.0, -528.0, -521.0, -509.0, -494.0, -464.0, -444.0, -409.0, -367.0, -322.0, -270.0, -231.0, -203.0, -180.0, -141.0, -102.0, -65.0, 10.0, 71.0, 157.0, 242.0, 333.0, 379.0, 412.0, 433.0, 449.0, 453.0]	[0.0004142416437389329, 0.007008111097093206, 0.016128868199302815, 0.032941562778432854, 0.049891814531292766, 0.06596279266523197, 0.08309497486334294, 0.09947076329990523, 0.11652819359005662, 0.13264661699940916, 0.1496507993506384, 0.16592521191341802, 0.18306592743465444, 0.19949564646958606, 0.21640732759988168, 0.23279847601952497, 0.24974906910210848, 0.2659248364434461, 0.2830645279682358, 0.2992529246257618, 0.3165154960079235, 0.33285954048187705, 0.34981218155735405, 0.36594937828340335, 0.383117400437186, 0.3994945542071946, 0.4164035046705976, 0.4326768932296545, 0.4498152194209979, 0.4659401281605824, 0.4830743583588628, 0.4995313840263407, 0.5164413584934664, 0.5328574242157629, 0.5498175746179186, 0.5662667496362701, 0.5832303133720416, 0.5995494405433419, 0.6164904762990773, 0.6325839824057766, 0.6497871618557838, 0.6659523478811025, 0.683187612623442, 0.6995002544645104, 0.7165518820984289, 0.7327512014089734, 0.7498434476583498, 0.7659123777921195, 0.7832053278034437, 0.799561660256586, 0.8165436559720547, 0.8328590284800157, 0.8498311255389126, 0.8659225836454425, 0.8831261044251733, 0.8993633116988349, 0.9164453179546399, 0.9328473890273017, 0.9498181207527523]
86	animate/a61.jpg	animate	inanimate	left	0.997	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 5.0, 5.0, 5.0, 6.0, 8.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 9.0, 12.0, 15.0, 15.0, 14.0, 14.0, 11.0, 8.0, 5.0, -1.0, -7.0, -16.0, -27.0, -37.0, -47.0, -54.0, -65.0, -73.0, -81.0, -88.0, -101.0, -123.0, -164.0, -226.0, -281.0, -325.0, -348.0, -372.0, -385.0, -395.0, -408.0, -425.0, -450.0, -486.0, -529.0, -575.0, -624.0, -663.0, -694.0, -698.0, -703.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -487.0, -487.0, -487.0, -487.0, -487.0, -487.0, -487.0, -487.0, -487.0, -489.0, -492.0, -492.0, -493.0, -493.0, -493.0, -493.0, -487.0, -477.0, -468.0, -457.0, -443.0, -432.0, -418.0, -405.0, -382.0, -368.0, -359.0, -352.0, -342.0, -332.0, -316.0, -290.0, -274.0, -260.0, -253.0, -236.0, -214.0, -186.0, -142.0, -79.0, -5.0, 76.0, 153.0, 223.0, 299.0, 349.0, 392.0, 398.0, 406.0]	[0.0026998069006367587, 0.009639446609071456, 0.020869299863989, 0.03755297059979057, 0.05445065708045149, 0.07091348541143816, 0.08776270261296304, 0.10417228301230352, 0.12115257205732632, 0.13730069143639412, 0.15441410031780833, 0.17058645433280617, 0.1874622955074301, 0.2040391290356638, 0.2210252207441954, 0.2375150143780047, 0.2543362422802602, 0.27063352414552355, 0.2874912746701739, 0.30422307334811194, 0.3211180291691562, 0.3376259134456632, 0.3545177972628153, 0.37064953266235534, 0.3878516881086398, 0.4041947085861466, 0.42122995223326143, 0.4373098050200497, 0.4542293368067476, 0.470618778563221, 0.4878321979995235, 0.5041151438781526, 0.521111134243256, 0.5375613332580542, 0.5544573130682693, 0.5705904137939797, 0.5877642386112711, 0.6042328696057666, 0.621219985310745, 0.6375449151382782, 0.6544600096021895, 0.6708050780725898, 0.6877918524478446, 0.7041993848470156, 0.7211407619397505, 0.7375005077265087, 0.7545446260337485, 0.7705985375214368, 0.7877399357093964, 0.8041525880980771, 0.8211588184494758, 0.8374888682737947, 0.8543920160809648, 0.8705742687452585, 0.8876569576750626, 0.9041996579107945, 0.9211901869493886, 0.9375171647770912, 0.9544431818867452, 0.9706141705682967]
87	inanimate/n44.jpg	animate	inanimate	right	0.984	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, -1.0, 0.0, 4.0, 19.0, 54.0, 94.0, 113.0, 113.0, 113.0, 113.0, 113.0, 120.0, 122.0, 122.0, 122.0, 121.0, 108.0, 88.0, 73.0, 54.0, 28.0, 3.0, -21.0, -64.0, -100.0, -139.0, -173.0, -199.0, -216.0, -226.0, -230.0, -236.0, -239.0, -240.0, -240.0, -209.0, -147.0, -33.0, 111.0, 271.0, 421.0, 560.0, 674.0, 754.0, 783.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -488.0, -486.0, -486.0, -487.0, -495.0, -512.0, -525.0, -525.0, -525.0, -525.0, -525.0, -530.0, -530.0, -530.0, -530.0, -526.0, -512.0, -496.0, -485.0, -469.0, -451.0, -436.0, -422.0, -398.0, -372.0, -326.0, -292.0, -271.0, -257.0, -250.0, -245.0, -237.0, -229.0, -222.0, -207.0, -163.0, -108.0, -33.0, 48.0, 135.0, 218.0, 297.0, 359.0, 405.0, 422.0]	[0.0020724369896925054, 0.008423960061918478, 0.022902961434738245, 0.03605042306298856, 0.055753524851752445, 0.06941844719403889, 0.08894576253806008, 0.1029069618525682, 0.12038081831269665, 0.13599850632454036, 0.15423285253928043, 0.1693583384694648, 0.18707078664010623, 0.2028994184001931, 0.2200756325473776, 0.2361701626505237, 0.2529709105801885, 0.2693327043671161, 0.2863884279868216, 0.30287310163112124, 0.3198335933702765, 0.33620255514688324, 0.3531883055184153, 0.3695828672643984, 0.3863617698880262, 0.4028836488141678, 0.4197588073220686, 0.43618818502727663, 0.4532196740183281, 0.46937598538352177, 0.48639040772104636, 0.5028238814193173, 0.519860831736878, 0.5359604818368098, 0.5531493253001827, 0.5693510339406203, 0.5864862881426234, 0.6028962098716875, 0.6197392830799799, 0.636048170264985, 0.6532940163233434, 0.6694861676514847, 0.6864893260062672, 0.7026917173134279, 0.719767238246277, 0.735997618859983, 0.7531311663915403, 0.7692704111104831, 0.7864244386146311, 0.802627512588515, 0.8198887186372303, 0.8359532114409376, 0.853306577380863, 0.8692802756268065, 0.8865827829577029, 0.9026506890950259, 0.9199275964565459, 0.9360211025632452, 0.9531665967442677]
88	inanimate/n52.jpg	inanimate	animate	left	0.896	[0.0, 2.0, 5.0, 5.0, 15.0, 28.0, 40.0, 51.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 52.0, 48.0, 24.0, -3.0, -54.0, -135.0, -231.0, -364.0, -513.0, -641.0, -714.0, -736.0]	[-490.0, -490.0, -490.0, -490.0, -490.0, -489.0, -486.0, -482.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -481.0, -476.0, -470.0, -435.0, -390.0, -314.0, -207.0, -92.0, 59.0, 201.0, 298.0, 347.0, 365.0]	[0.008531411673175171, 0.014253858171286993, 0.018486727778508794, 0.032080994205898605, 0.049212152407562826, 0.0654462876773323, 0.08272592569846893, 0.09880065849574748, 0.11607005653058877, 0.13212021335493773, 0.14937698207359063, 0.16557425339124165, 0.18275558753521182, 0.19879686969943577, 0.2161580862957635, 0.23213588054204592, 0.2491810228457325, 0.26569402711174916, 0.28247258840565337, 0.29900334198464407, 0.3159921643600683, 0.33233108883723617, 0.3493492658381001, 0.36771365989989135, 0.3825858768032049, 0.40157661677949363, 0.41598496223741677, 0.4349084596251487, 0.4491956318888697, 0.46660122176399454, 0.48262270662235096, 0.4999252139532473, 0.5160897173118428, 0.532167180768738, 0.5490140086403699, 0.5685269879977568, 0.5821342250710586, 0.6017356096563162, 0.6155428678321186, 0.6350882738115615, 0.6490347958169878, 0.6683853006979916, 0.6823570813430706, 0.6993100637555472, 0.7154783217702061, 0.73501314643363, 0.7491293109051185, 0.7666700686168042, 0.7823314472407219, 0.7996441945579136, 0.8156779674027348, 0.8326350458082743, 0.8490770528296707, 0.8658853100860142]
