onset	duration	trial_type	value	sample
3.97	0.0	0000	1	3970
8.165	0.0	0400	321	8165
9.703	0.0	0501	323	9703
11.525	0.0	0001	2	11525
13.335	0.0	0400	321	13335
15.493	0.0	0501	323	15493
17.433	0.0	0002	3	17433
17.946	0.0	0400	321	17946
19.502	0.0	0501	323	19502
21.358	0.0	0003	4	21358
21.869	0.0	0400	321	21869
23.808	0.0	0500	322	23808
25.65	0.0	0004	5	25650
26.016	0.0	0400	321	26016
28.161	0.0	0500	322	28161
29.997	0.0	0005	6	29997
30.349	0.0	0400	321	30349
31.931	0.0	0501	323	31931
33.814	0.0	0006	7	33814
34.23	0.0	0400	321	34230
35.283	0.0	0501	323	35283
37.197	0.0	0007	8	37197
37.698	0.0	0400	321	37698
39.61	0.0	0500	322	39610
41.47	0.0	0008	9	41470
42.519	0.0	0400	321	42519
44.207	0.0	0500	322	44207
46.204	0.0	0009	10	46204
46.784	0.0	0400	321	46784
48.54	0.0	0500	322	48540
50.354	0.0	0010	11	50354
50.748	0.0	0400	321	50748
52.327	0.0	0501	323	52327
54.233	0.0	0011	12	54233
54.799	0.0	0400	321	54799
56.787	0.0	0500	322	56787
58.668	0.0	0012	13	58668
59.319	0.0	0400	321	59319
60.347	0.0	0500	322	60347
62.296	0.0	0013	14	62296
62.74	0.0	0400	321	62740
63.941	0.0	0501	323	63941
65.905	0.0	0014	15	65905
66.199	0.0	0400	321	66199
67.59	0.0	0501	323	67590
69.548	0.0	0015	16	69548
70.57	0.0	0400	321	70570
72.352	0.0	0500	322	72352
74.264	0.0	0016	17	74264
75.021	0.0	0400	321	75021
76.415	0.0	0500	322	76415
78.448	0.0	0017	18	78448
78.804	0.0	0400	321	78804
79.818	0.0	0501	323	79818
81.706	0.0	0018	19	81706
82.182	0.0	0400	321	82182
84.467	0.0	0500	322	84467
86.285	0.0	0019	20	86285
86.585	0.0	0400	321	86585
87.758	0.0	0500	322	87758
89.631	0.0	0020	21	89631
89.999	0.0	0400	321	89999
90.924	0.0	0500	322	90924
92.8	0.0	0021	22	92800
93.117	0.0	0400	321	93117
94.511	0.0	0500	322	94511
96.514	0.0	0022	23	96514
96.815	0.0	0400	321	96815
98.02	0.0	0501	323	98020
100.013	0.0	0023	24	100013
101.019	0.0	0400	321	101019
102.422	0.0	0500	322	102422
104.25	0.0	0024	25	104250
104.663	0.0	0400	321	104663
106.382	0.0	0500	322	106382
108.263	0.0	0025	26	108263
108.796	0.0	0400	321	108796
110.025	0.0	0500	322	110025
112.012	0.0	0026	27	112012
112.504	0.0	0400	321	112504
